ID,EBV,PEV
7802773,14.866317517668008,361.5957381716855
7802774,12.280322919666768,415.3455746312213
7802775,22.84026051938534,426.22692127035094
7802777,19.603636975064873,547.1213728942255
7802780,25.367741037249566,495.3067833399262
7802781,14.544730724811554,289.61205127690295
7802783,25.205568408347666,474.59684897210525
7802784,1.207061841920018,327.6529458053085
7802785,10.254719266295433,387.5912611844135
7802790,35.51038229053095,664.2635407157028
7802791,10.970812525331974,481.7504412070485
7802793,11.575893393874168,346.79678548011
7802796,8.795343966066838,377.13335613166646
7802803,23.389834345340727,326.4988302179093
7802804,29.36004402408004,582.6088981693608
7802810,10.256236846104263,408.9165648479068
7802814,25.25540161406994,420.0750935612139
7802815,9.66732409402728,344.2708418162779
7802816,-6.108441790387034,269.594468452456
7802818,20.496001093655824,441.41727597157484
7802823,27.1618750416711,429.6798059429161
7802832,8.161183681711554,293.35027239480434
7802833,1.6803375433385372,425.5983333733414
7802834,10.18685572944209,358.6113252784811
7802835,6.377154204308987,382.2169760957212
7802842,31.637828105896713,444.38381497947745
7802844,26.91218822187185,433.09494564102516
7802850,15.788723325312137,427.0151617581117
7802853,2.008825580500066,497.06577457560036
7802854,27.83373196768761,503.0833889617751
7802856,6.22860318402946,353.11174847783127
7802860,19.86969262028113,459.0427012763579
7802861,29.978745052158832,387.7214721084465
7802862,16.586039242506025,515.42800684144
7802869,42.61874132269621,502.72609822077465
7802872,33.05837846524268,466.7201406153205
7802873,32.124656589567664,456.436063139484
7802875,13.748098049886524,231.88859230990346
7802878,14.036784839451313,248.9417046552026
7802879,18.053369027822278,571.3595131907043
7802883,10.819284638166428,420.8896015464217
7802886,0.8124168721139431,226.77508298964403
7802891,8.453283667117358,374.0804324374215
7802892,18.841314177900554,399.49209088048883
7802898,20.730102615766228,474.7627592287163
7802899,20.51263043281436,541.731630630618
7802901,19.979829019367696,478.37892767110645
7802906,36.43292820687592,583.9398719178591
7802908,25.973709781974556,463.31336650498815
7802909,9.177970834374428,432.9170266333664
7802910,23.17491968470812,549.7329574198186
7802911,27.091252357542515,525.0735448330796
7802913,18.579865734487772,409.01103819604896
7802915,21.432131987810134,325.6756435063602
7802917,13.176309815973044,392.35436941837617
7802918,0.4192578186839819,307.3864850040524
7802919,28.96091378457844,449.62763833020733
7802920,32.03870027464628,627.1743368383658
7802927,15.374504155635833,408.6132727767872
7802929,32.48184354378097,686.8233535708144
7802930,55.43637926054001,701.7362681092187
7802931,25.278646570593118,708.4976374762188
7802932,26.322798892371356,355.12712681240833
7802934,13.502184812575578,486.93452539400704
7802936,12.050521328121423,261.9595289694388
7802937,13.582899350702762,308.6430679101162
7802938,17.952969827771188,363.89091315313794
7802942,23.49362738288194,435.7966242335723
7802943,21.824444460362194,481.1806839554482
7802944,3.72934860432148,310.62929737383763
7802947,21.921668571174145,396.87869554505414
7802950,17.388864951908587,624.9535691604757
7802956,22.755168795466425,379.3594158952219
7802962,15.243068715035916,332.78442384890576
7802971,25.454929281771182,639.0564466307924
7802973,16.82871422997117,493.82629044465233
7802974,9.69310394053161,413.7116999723052
7802975,17.71798409820348,476.10363785473834
7802979,15.566993140637875,389.60407920712987
7802981,14.814539461553096,477.9568551121146
7802982,25.96910304799676,576.8653968530682
7802983,29.08980129046738,459.49925586364196
7802985,9.916352290987968,373.482304589612
7802989,35.41912370556593,845.4679841645194
7802990,20.41768302434683,415.04289394459903
7802992,12.383034702986478,300.7240863432842
7802995,18.616991597354414,326.73460564909175
7802998,10.732105661839247,478.95063020872385
7802999,43.35257449877262,600.910014908616
7803001,17.563994156867267,409.43143461650794
7803002,21.076151106238367,428.41019519508654
7803010,11.846458369500935,389.00137859182416
7803011,9.885216894097626,369.3412627491269
7803013,6.437982584990561,284.3620041978372
7803014,21.09631169371307,419.703511466975
7803018,4.480968305855989,398.0009012681365
7803019,21.378926637217404,469.7741749512338
7803022,8.439134136468173,254.7731187017783
7803023,17.602569607801737,425.04520644385974
7803029,27.583522546291352,520.547716341369
7803030,9.519297780483962,409.8958491735054
7803032,19.77367128789425,394.692795289949
7803039,34.847356723308565,562.6228074096532
7803040,15.902326557345688,354.1120995423116
7803046,12.94516052186489,317.10178332406275
7803047,18.516216099470853,367.37003851055454
7803049,21.34129463675618,507.00398216505977
7803052,15.023969501569868,479.18158376747516
7803053,20.96146185183525,431.72885214959854
7803054,21.187072940558195,378.6345047261059
7803059,32.785225521720946,627.9824096865625
7803064,31.609106661319732,443.77649441887485
7803065,15.164787768959998,387.58948748562875
7803066,22.430883909866214,432.10720712439337
7803068,33.991006571412086,586.5727323084662
7803069,12.11320477132313,339.47437592310047
7803074,24.8534844506979,543.6393664716795
7803075,29.802010833546518,436.47521706864944
7803076,6.517191016897559,348.9168241279537
7803078,22.54965445560217,371.8192290769506
7803081,15.747155796408654,435.1010587990899
7803082,24.506094697088002,557.1854512280224
7803083,15.393357391864061,446.0143657054801
7803084,15.46557052797079,498.97951399586583
7803085,27.636645533293485,539.581816996267
7803086,9.662156566336751,405.2377511052869
7803087,15.929673619493842,380.82660568175464
7803089,25.25371114632487,434.7563258533173
7803090,7.88646263332665,327.0152290815837
7803091,34.21284282572567,510.4783845310655
7803094,7.088623942904174,413.81305235525485
7803095,16.886251862213015,368.0121724002543
7803096,13.772595957547427,484.7661931839425
7803097,10.285398799560964,392.18183250995406
7803098,18.556037415206433,353.70336315721534
7803104,6.870052266985178,332.4667612165144
7803106,29.243091757714748,432.71569894775223
7803107,20.008836814701557,435.1267651043215
7803108,29.23360425439477,499.2597304804078
7803110,34.07133581016958,455.72321074075165
7803111,29.484643599241974,422.235652895593
7803112,14.150232239156962,436.7614310833317
7803113,29.808329003334045,396.0296440649948
7803114,35.442392523154616,527.0189357848847
7803115,21.404222385510803,486.36433542079243
7803116,32.79636573123932,508.3355742738272
7803120,23.057942438498138,557.5294083145507
7803123,9.070394936829805,310.3104995026677
7803124,12.53974039375782,386.8374732233721
7803125,14.157302183784545,384.69624360903356
7803126,3.7381050060987473,349.2439452575046
7803129,24.576620610684156,441.19798093318684
7803132,18.94325929811597,416.8470364507766
7803133,26.453209191292526,406.49801149204336
7803136,10.094005358189344,334.89351971082675
7803137,28.82034023734927,449.0863383223019
7803139,39.442762618482114,608.1759847548612
7803145,21.59873915669322,326.8818037455674
7803147,20.083297713689507,384.23011956168256
7803151,9.478906218022107,439.06748498318296
7803153,23.24614678376913,599.859827757923
7803155,6.8850385970771315,246.68956003098893
7803158,-5.032200729072094,263.93358375133096
7803159,8.22310070025921,403.5070361164892
7803160,16.761958244174718,398.57929767633306
7803163,34.15764510650933,516.0395945520778
7803164,9.956052927345038,406.5808339117702
7803168,32.149319688677785,571.53249453091
7803169,5.492116566777229,472.54570240827206
7803172,32.02172388717532,545.5402289573284
7803173,13.783522643238307,318.54573410297866
7803174,23.22918305659294,485.9275877608697
7803175,16.76015503141284,433.72553150340553
7803176,15.586570402666926,335.2376754731037
7803179,15.693913559824228,367.6869788299883
7803180,2.7088084959089755,393.5645208441878
7803181,25.265798921734095,416.46829911960117
7803182,17.64407921923697,320.1773875975702
7803184,6.834029210597277,336.32191368183044
7803185,35.20745397400856,512.1672500758395
7803187,25.016358873158694,371.744068365861
7803188,15.255246675223113,398.6219248459064
7803194,15.9658224517107,378.67079939048256
7803198,21.394541863709687,445.59991950134037
7803199,18.69837009960413,382.215390883578
7803200,14.462752041772008,473.0951583478439
7803201,41.19407830235362,616.0875740877311
7803202,3.5355146860294044,349.1423047535842
7803203,12.457284899115562,323.5455514598532
7803204,16.400818227738142,369.55190629694897
7803207,25.94751952803135,599.3292056712238
7803212,15.039189647004008,331.0856961155013
7803214,21.93989419682324,411.7872326663861
7803217,32.51711133301258,551.6199133827764
7803219,17.50605706946552,438.1247386887999
7803220,16.053159898385406,379.11042642904846
7803221,12.41292772564292,368.87163147098954
7803222,12.980222684204579,428.8568491606569
7803223,18.840236547097565,370.64011586092323
7803224,12.782071660481394,247.95343188353212
7803225,19.77325513035059,396.75679411226986
7803226,17.22241963875294,377.4278435743542
7803227,25.721993688672782,461.8852186881026
7803228,26.30861004638672,497.4219386715123
7803230,5.309539290130139,349.97146011636625
7803232,18.729798426486553,450.3440430660765
7803233,16.254798204004764,415.94091736226284
7803234,22.510711619466544,576.4970237165891
7803235,15.969458372205496,338.08155410626745
7803237,31.10085161987692,508.08157694948983
7803238,14.860130860731006,331.65423082566383
7803239,19.996232321321965,356.2146015999872
7803242,18.864482611447574,416.3065978503619
7803244,-3.816973118722439,286.94044840225285
7803252,8.330288613945246,452.62608247610416
7803253,33.310559958927335,408.74923060492705
7803254,15.897512100726367,411.2882110847898
7803258,20.089553453087806,333.0030972342435
7803259,29.34065541821718,398.12682696801585
7803260,18.391099283523857,454.64078346361646
7803262,8.625097815917805,323.2261264517159
7803264,12.729326581776142,513.8589339470794
7803268,10.241832759261131,369.14990418226444
7803270,29.72089351122081,395.32293931654004
7803274,37.491766481876375,580.0764150791113
7803279,13.874358404815197,399.1196270418107
7803281,22.29062564110756,533.3069596999317
7803283,13.921294858187437,430.11595099000107
7803284,9.657049165144564,269.04957947075803
7803285,5.85792879166454,379.0133150968035
7803288,21.203939083859325,501.4984363669798
7803290,21.600945620439948,484.25560600646793
7803292,19.12213457661122,556.6720421467948
7803293,25.127184253275395,495.42553044471015
7803294,22.920565958343445,463.4234164362131
7803299,8.419334409229457,460.2880150360686
7803301,16.702985404253006,322.9812901077476
7803302,24.724173200130462,380.6748047358469
7803303,22.98214738100767,449.61062094004075
7803305,-0.7129351876974106,335.75059339394403
7803306,17.839194309234617,440.0799968358599
7803310,20.959962582230567,356.39707162823936
7803312,25.52949596886337,545.64375881409
7803313,18.73402805325389,426.31120424650686
7803315,5.496144566804171,429.8248948565293
7803317,14.8962205016613,414.5486191978478
7803318,11.142016374178231,290.52185799435586
7803319,5.055446765631437,391.36205918824544
7803331,13.372491500653327,337.045422285846
7803333,22.450467772454022,430.4856763381112
7803334,28.93725914695859,420.75234325434985
7803338,36.75427941811085,597.2275721233383
7803339,19.91484420847148,466.83168365802624
7803340,15.673560683220625,460.5207750617811
7803341,36.410732354581356,575.0286320127309
7803342,23.363473912738264,526.6743624498623
7803343,21.575676513671876,516.7912154744976
7803344,12.465235481612384,349.1764954982311
7803345,33.41309660889022,491.3187357775137
7803346,9.776151897147297,390.86653759023324
7803347,10.197504869729281,328.08748584141165
7803348,25.951519981712103,450.5389604530104
7803354,17.02296871019341,438.6785361858882
7803355,15.848874566793441,442.9772684488145
7803360,32.38354626093805,453.32140590861536
7803361,19.847110858678818,357.0134973587991
7803362,22.064337843716146,405.1427157790053
7803363,24.76693334566057,431.47616468560994
7803365,26.248800001621245,377.0320105914288
7803366,14.027415468022227,422.1018474755797
7803368,14.480195309251547,465.44441171096685
7803370,8.076315653502942,249.34973438667382
7803371,26.369642240129412,451.4942238286039
7803373,9.67297871492803,254.46153646682043
7803375,24.527917950809,451.01692062705325
7803376,13.501433252573014,490.43164548061145
7803379,26.225294654086234,437.54431091372095
7803381,30.200311228349804,366.4141475349275
7803383,29.22280234785378,511.20957853313854
7803384,18.760809251874687,224.8175943703442
7803385,31.712816856503487,493.89102221430727
7803392,13.22313474676013,417.8327514847603
7803393,24.39616561309993,436.0838987605322
7803394,19.576907556951046,453.94292659730957
7803395,15.90109703218937,438.2237765989724
7803397,36.78172089543194,595.8867306104457
7803398,32.79001348005235,660.4529477253657
7803399,22.497710667803883,573.1301937885535
7803400,12.131223045766353,519.4167339022343
7803401,19.141769526258113,434.1954979962348
7803402,16.031945242792368,335.50953146573784
7803405,31.824727726235984,500.9349072115596
7803406,24.775734123751523,493.23128282118205
7803407,20.011047954380512,439.6913964885827
7803408,13.92463098219037,345.8011748611149
7803410,12.480619002521038,423.20632435163304
7803413,22.31997193226218,550.5754497616106
7803414,7.144239148885012,348.25086933375565
7803415,26.786162261813878,531.3879550566122
7803417,11.698634882472456,437.64649006395877
7803419,22.442654357254504,542.6959589259837
7803420,27.132945361055434,492.3752339195096
7803423,12.60975500151515,429.70851267052643
7803426,25.324085740726442,569.2897830876763
7803427,14.05373399603367,343.22068803108596
7803428,18.285153598025442,383.36696521862973
7803429,9.74105082255602,368.7037951479375
7803432,31.317654402412476,600.1364340333074
7803433,17.163816533654927,385.57846927807157
7803434,41.04619030874967,560.968939449204
7803435,7.333950700044632,345.0887139487817
7803436,26.244683838807045,494.96747965099996
7803437,26.470262540996075,478.0876026348652
7803438,26.566731253914536,416.6781188174871
7803439,28.54315002092719,364.0114401973742
7803459,14.007180084988475,245.35849026620144
7803461,24.101622616544365,357.86721763724466
7803463,5.290419167503715,270.25131976871484
7803464,5.088820151239633,347.4729347986348
7803467,11.957848465055227,281.672403534597
7803471,16.881242978066204,356.9877618054763
7803473,22.16295264837146,471.3890722385278
7803475,22.593582083761692,425.3879762320843
7803476,25.402526006549596,481.4440499315485
7803480,14.477229491028934,360.1534988613687
7803481,15.046014812931418,371.93492766960344
7803482,31.755709666281938,437.8407105898821
7803483,10.996754940927028,360.07565976192654
7803485,19.99938430519402,517.3756717238506
7803486,27.717138376414777,442.34790173795767
7803488,14.636553771972656,371.9071333599165
7803489,30.731501131393017,491.8694679410219
7803492,15.835016780018806,305.39518860131403
7803495,13.148183143556118,433.89370863091665
7803496,31.56789526861906,505.6145290094696
7803497,29.410029032468795,503.6050054733575
7803499,25.744898002773525,369.4568980725806
7803502,20.38101145082712,357.55231096687544
7803503,8.656082866817712,446.2614663162117
7803504,22.487095158204436,498.2888483670583
7803505,30.442311520293355,514.1605485061183
7803506,31.376305965855718,456.49811400888206
7803507,22.968722618341445,327.3665255574766
7803508,11.95344442343712,466.3731595863355
7803509,27.477401085704564,335.5631391861756
7803510,26.84889820867777,400.4375059795303
7803511,14.864896641224624,422.2269426330444
7803513,30.2695392678082,491.41186678441863
7803514,30.532840972136707,664.0371416296692
7803516,23.032180443748832,459.04187066911896
7803518,32.10622109927982,540.2095569608922
7803519,27.801840813040734,369.1760258628297
7803520,15.938580660998822,394.26055041614865
7803521,11.059180288523436,274.1729714779218
7803522,16.258535705916582,452.8730958061022
7803523,27.405579360453412,475.1725377078129
7803524,24.364521663591265,685.4790549713903
7803526,9.350822158545256,434.25743247720413
7803528,16.91879550731089,434.15286506036597
7803539,27.33982832688093,490.4893036779403
7803540,27.895534308314325,605.3478402354708
7803541,26.33747732312977,498.74161185229866
7803542,16.953755689144135,354.6999424858991
7803543,6.033693622335791,406.91337111141434
7803544,17.78009661567211,491.4456742009338
7803545,24.420405266180634,455.2890809481776
7803546,14.133171326905488,427.7210931638372
7803547,8.42186802788824,375.6748748142128
7803548,22.406124963104723,375.66702282753846
7803549,35.15303684607148,349.8164893779952
7803550,11.574450896346942,486.9398174687007
7803554,1.1655135136917234,227.5879131585406
7803555,9.34042261993885,411.2356281216835
7803556,26.980280804634095,460.62825984193705
7803557,29.12314760622382,482.0045421053104
7803558,12.174332081399857,328.16272419006077
7803559,1.665673632711172,310.9912474937309
7803563,30.54262603621185,499.40169252366485
7803566,16.932688512541354,459.51494747434094
7803567,16.649205592766403,401.0800317635143
7803568,17.810992984443903,471.82913600135413
7803569,12.409289311712607,400.02721090845614
7803570,11.31146231593378,370.6056135133027
7803574,21.99575726724416,426.05266577884674
7803575,21.653277844190598,377.67204466597974
7803578,28.758259627461435,498.0383576831495
7803579,31.801729047060014,545.4359074667099
7803580,27.46326817831397,637.5795109560491
7803581,3.182263017833233,386.4975277845986
7803582,17.120545711383222,354.2016082139571
7803584,62.101422930479046,686.2864889257273
7803585,22.87328236025572,450.11595661810213
7803586,33.32423331610858,410.2040772994257
7803588,19.36576033423841,449.8142289131099
7803595,25.962773406878114,429.4588135794332
7803597,21.62950128674507,393.8158754658296
7803598,9.60663187918067,296.2281265615982
7803599,34.20185723444819,536.9148210565852
7803600,23.264622916165738,515.2523736826421
7803601,34.40681690397859,454.72284213537995
7803602,30.479483327403663,575.3326043966887
7803603,13.906371151074767,335.65871505503856
7803604,4.228158121608198,309.90137744315166
7803606,42.783565473899245,623.8765317107823
7803607,28.61936985555291,394.26671725005684
7803608,26.412920997083187,497.00109209408845
7803611,15.163914616003632,484.0453963344432
7803612,19.93297586904466,373.5202601839693
7803613,15.160168492108584,416.0530892124391
7803614,13.022946402788163,351.4402696308689
7803616,19.77333835992217,412.8213835789238
7803617,18.10638050813973,344.5091288023249
7803618,6.437435497440398,453.31421495343386
7803629,25.395430167734624,531.2948712788225
7803634,6.90440256485343,331.1755707308417
7803639,19.253334099411965,410.0391016271304
7803641,23.944550825104116,389.7652871048691
7803642,16.229112098760904,425.26677513642255
7803644,7.955787981420755,321.8273867416442
7803645,25.495434221178293,493.7565137700927
7803648,23.186439657717944,394.02086288687553
7803650,13.932972437143325,348.1176734822706
7803652,24.469809617131947,396.9033095560603
7803657,12.07432765828073,543.1481243478495
7803658,26.70973203203082,363.38632515853806
7803659,24.86652666641772,488.097827910392
7803662,13.595281259655952,429.68414317611257
7803663,22.098704842984677,467.2676930063214
7803664,31.795258486658334,605.6587547432645
7803665,17.742245588928462,452.7431621426295
7803668,24.820802228823304,528.6921205239661
7803679,17.824511317424477,390.4731948633561
7803680,17.408388256147504,388.1753874067586
7803683,5.90596018409729,474.21226233576056
7803684,12.127708328567445,320.42999658267354
7803685,14.902898212902247,530.260613399868
7803687,18.082940368190407,355.9505523997055
7803689,19.80501316299662,424.0317035145343
7803692,25.650035843729974,450.27298677888615
7803693,31.362877576053144,554.3700746075767
7803694,7.18456918027997,345.75153377197535
7803709,15.38876296454668,407.4825761939995
7803710,19.24848075710237,471.2665934864991
7803711,24.596766914978623,417.17588592305003
7803719,12.458488046377898,461.8845119380398
7803720,18.03634806138277,455.27696296348245
7803721,18.26408930711448,393.76826874134065
7803725,44.16335717108846,469.39554334644293
7803726,27.437867900714277,558.4812092224527
7803728,36.30568162626028,542.7573350042891
7803729,36.96375008454919,513.7082881245897
7803730,10.586464928090573,363.4649659576661
7803737,13.557291002970189,370.3690681124471
7803738,17.51032070808485,434.0168893302741
7803742,26.235200098305942,469.09946556751777
7803747,21.26356450039148,452.977275852972
7803748,23.752598600685598,408.50467498227056
7803750,35.80855424922704,523.7738723163992
7803753,21.723675571650265,283.3613793364639
7803758,30.579857130613178,360.2744257379511
7803760,32.311215530142185,475.29173416559996
7803761,18.594871697035618,440.9497606535151
7803762,11.729503119945527,383.2560987335513
7803763,14.954724898040295,374.2946074523098
7803764,18.757213522300123,454.0659579243325
7803765,29.02637849135697,421.46617414376954
7803766,22.040196588397027,485.01368409801256
7803767,22.43570840282738,432.2381071711075
7803768,31.733365694820883,387.8761800123748
7803776,31.942968170464038,497.14044561864813
7803778,27.815841278582813,445.1658194952705
7803779,10.665486741259695,494.1453290481315
7803780,7.766483819376678,240.1825258013642
7803784,20.55065408682823,421.31655244356284
7803801,15.59290113967657,372.46390393244394
7803804,13.378620923668146,289.6812985717318
7803805,23.977907005742193,528.9000498988717
7803808,34.756366921812294,458.45964558653213
7803809,15.619093522757291,344.88211612513925
7803813,12.141671931572258,315.1522260783374
7803814,24.66658221155405,417.91193779396997
7803816,33.876637337109074,547.1533645444542
7803818,25.93503741865419,531.854875127462
7803820,26.1912894089669,450.29082654570806
7803821,25.69740261554718,502.9141259430749
7803827,7.297938536703587,263.0882295061728
7803829,28.72670269306004,452.01987043552106
7803839,20.943779553867877,411.1168534438112
7803841,37.38908653411269,586.8088343118449
7803849,26.198856499791145,559.5069968191194
7803850,32.1713970053792,436.43170856451445
7803852,26.468993711229412,487.4839253972562
7803853,19.217352825641633,592.0474440329766
7803856,19.721260451633484,406.05118093848733
7803857,4.647145383179188,246.1713319913045
7803858,19.763532697051765,524.1731589039193
7803863,40.2737702691257,518.2633077595643
7803873,14.242308801949024,434.08373772994895
7803890,27.67021547418833,426.8657421294777
7803891,34.57945272168517,504.07032806230166
7803896,27.311014253646135,410.4171974419143
7803900,5.386546987920999,264.9178758402601
7803901,25.21901022467017,642.9727350731905
7803904,28.856831193313003,370.95469661292236
7803905,19.22413138139248,302.7917293122222
7803906,26.725644623190163,363.0032118054095
7803911,21.621542138040066,526.6443757249692
7803914,10.955875697985292,302.84449117063633
7803923,27.469376052886247,403.5720548398063
7803932,23.181388753265143,455.9425034798822
7803934,10.001260053724051,285.3077658651559
7803938,22.585853859342635,507.6126071788795
7803964,31.441358538717033,603.4673501984176
7803966,22.32351255890727,342.1985093168986
7803979,16.590335397668184,464.3121026087994
7803981,18.196240448594093,341.9641190835225
7803982,17.55091193753481,287.97669413103574
7803983,7.147711530640722,441.0959858494512
7803984,11.929311144918204,440.67191691008077
7803987,23.62623739042878,613.4735073933041
7803989,13.788266899682581,402.71989062619133
7803994,2.086015156060457,299.0781249527862
7803995,33.08463934873045,504.6278788870852
7803999,13.256604109182954,286.75556623760986
7804002,23.61584943189472,398.2100973933707
7804009,22.173868474841118,383.4830960378871
7804013,14.804507317572831,380.94951899627017
7804015,18.004777381286026,381.93367117415403
7804016,25.080634026169776,513.830383093298
7804030,16.434479437764733,331.8630333278768
7804043,13.22907390717417,389.3298313145535
7804053,5.466573696207255,292.7493152374395
7804054,33.02036605919898,516.2937378079429
7804059,25.8300756714046,417.7931140178265
7804067,21.23248325316608,555.1095622649656
7804079,19.217988377839326,494.4937837250107
7804081,32.94274495187402,561.9859612893409
7804084,5.235535232976079,409.9548586645876
7804086,15.306361301392316,376.6303048653782
7804087,20.095775361925362,394.3756176627034
7804092,17.834408618927004,397.80620448596517
7804129,18.76265332609415,369.35642744884814
7804142,18.29979404025525,407.9037307127347
7804150,22.95533687725663,472.2604111421346
7804151,16.5332933113873,309.5047179353125
7804165,33.67371653184295,593.4304276462997
7804173,5.584626300476492,257.56350426651807
7804182,16.889642349481583,389.2861351435588
7804191,23.841642148628832,531.1141419616631
7804238,17.092619738072155,406.7928546164542
7804325,14.270197648584842,478.2008483879606
7804432,24.761036965370177,449.4366014980152
7804446,19.586206609897314,471.7969525926431
7804467,2.377190629422665,463.9668075104876
7804484,15.97999174645543,394.81048785050604
7804488,12.495060036923736,360.7636624344677
7804493,14.409471017628908,454.3049714345982
7804496,27.46778098809719,426.13962357655714
7804561,23.415888352572917,365.98432359972617
7804874,28.712227980673312,501.3912475848728
7804885,10.324474264346064,361.5646948704761
7804943,11.417981527343393,392.97682969238235
7804958,25.630159708172084,368.5899179344631
7804970,24.848285042881965,493.9831556986625
7804987,21.52228606072813,537.8546926361164
7805071,20.366479823753238,397.75884875425834
7805169,19.674633961766958,417.68777403813266
7805256,23.4203085373044,489.28449927996684
7805390,16.510020716793836,330.4797879147137
7805391,14.761543306082487,274.0264321225094
7805394,33.808608511924746,642.5855582935486
7805395,17.813863417327404,402.0089691888543
7805397,15.415783141188324,311.9701683277249
7805402,14.82552325490117,439.5124184376053
7805404,10.689417386576533,487.769063212655
7805405,37.8533453136757,693.3490191041651
7805406,23.540559449493884,530.3867777362002
7805410,15.156288607165218,285.37478195929043
7805411,7.406467778004706,194.93271846504805
7805412,26.464511440217496,398.6906177484903
7805413,2.0125593513697386,328.9427645261619
7805418,23.97527969902754,491.2760535690372
7805421,29.365990745782852,628.977714312049
7805422,8.54405857142806,368.38219869138067
7805441,12.86077048010379,365.2705220735044
7805444,18.346372795742006,352.80226925490115
7805445,9.510538090974093,347.5498406852122
7805468,54.714914282917974,770.103247015654
7805469,28.30236125141382,437.47965877360167
7805470,1.8925426784791053,418.40880980027157
7805471,8.642664460193366,410.7050488512591
7805478,31.894275387257338,474.5560558891227
7805489,22.941479721173643,452.6965822911359
7805492,4.708572307050228,428.6811331710073
7805497,34.34391971379519,548.032472656885
7805499,22.4172110915035,441.75318734239227
7805500,16.96004765217006,386.99866150726365
7805511,21.783646315425635,502.7006247241405
7805513,13.80907596281916,429.92098738595945
7805515,19.07350150000304,437.4438779269113
7805517,7.507643571995199,440.43467255978703
7805539,26.901792742073535,509.58006539654855
7805541,9.192086199373007,322.861646477327
7805542,27.547536939531565,418.84395411163797
7805544,32.278191348791125,406.37465139801145
7805545,19.310278202950954,443.6919642937519
7805547,21.7370444637537,434.43722435772213
7805554,35.07585591379553,586.3710514969708
7805555,36.4499023771286,514.42788328202
7805556,10.555577933400869,310.7930761212004
7805560,1.8545330121889712,366.6857991044805
7805562,21.94909416551888,481.15528890291984
7805563,9.291736931666732,434.17308452337426
7805595,19.351787037461996,483.7003477083053
7805597,28.97878572130203,569.6823113924132
7805605,9.618122323103249,446.1765605220573
7805606,4.694167461633683,389.37036721199115
7805610,-10.372839704325422,409.52731446015275
7805614,10.085621912658215,374.8216116760359
7805629,31.947133836477995,431.4699993072028
7805630,20.980334785655142,493.89163640390814
7805635,36.45891665652394,448.1110670264846
7805636,-3.375562368810177,434.1660887164469
7805645,23.8956248716712,677.8461851899477
7805649,23.82027899995446,400.2666865769609
7805651,17.590382191956042,386.4597015781201
7805652,22.644170321568847,529.1568897616697
7805656,18.612284549670292,441.7581915748926
7805659,31.710050284802914,430.5894685262595
7805660,25.94058349779248,370.5972881627727
7805661,24.87859637609124,433.8621540424635
7805666,18.64653028985858,367.2062695451524
7805670,20.578291893035175,544.3951833189199
7805671,-22.575219683811067,251.86506917546512
7805672,28.765823231577873,483.2601688560421
7805675,14.593428231596947,467.8035714517996
7805676,18.364896772027016,580.0665059942046
7805679,9.911353401340545,284.4719878667661
7805680,10.565904909603297,372.2431563683898
7805681,26.14921911182068,358.4877291403852
7805684,11.197427001684904,523.3197763831027
7805685,24.25540423347056,614.6817292246817
7805686,29.960920489400625,420.92196875003924
7805690,9.799625673562288,367.1301890270727
7805693,18.577521695792676,458.5112257802702
7805695,9.668687400378287,425.17645846632826
7805703,33.734743782237175,511.8819012348453
7805719,12.894837904661895,372.63021851034466
7805720,14.762251914188266,356.2178600036516
7805724,29.73496856352687,369.1895605544032
7805728,27.741288540691137,584.5438248448579
7805730,25.531078637838363,462.40491697509555
7805731,8.971933901697398,427.8152497580237
7805732,27.653314791202543,556.0085013280175
7805737,5.264700577110052,328.2947559922175
7805738,16.319256395570935,441.79133226550624
7805740,22.585252138406037,511.6760660904379
7805741,14.60362371224165,508.35587882612515
7805743,17.912196353554727,419.44002014243773
7805748,10.531667110979557,466.8959859001427
7805750,2.6208039969801904,307.3706691534172
7805752,29.819960809595884,465.1280876429909
7805753,25.72371910175681,464.26681929848195
7805757,39.58823761172965,674.9150036505018
7805759,13.833626507133246,547.5512505980633
7805762,35.21367706727982,670.0442912348426
7805767,27.703149328876286,479.94141668656664
7805770,11.305033923894166,305.8566145753637
7805772,23.667898023575546,504.4174597028568
7805774,10.53090876300633,200.80712255952943
7805776,27.70272728893161,522.9895751554948
7805778,23.754091438502073,414.1429586281435
7805780,19.21400906521082,302.984154907798
7805781,18.153743975132702,279.68119802643344
7805783,21.663605265267194,332.45646849907126
7805784,26.109641367362812,420.3030559363796
7805785,23.35173690739274,483.84864652742436
7805786,23.332700976639988,520.0720159976219
7805787,14.27687822276354,357.5079532300403
7805799,24.30055761179328,490.5840920359315
7805802,11.677630466565489,269.51322627544147
7805804,23.692807209908963,394.72257841576504
7805805,12.968527180962264,282.4767882542502
7805809,17.248791906565426,520.1975250379588
7805811,-1.6224149642586707,316.33204001315806
7805815,27.263095405906437,425.3118243510981
7805819,30.782367509245873,406.0492897161424
