ID,EBV,PEV
7802773,17.740723412513734,1535.9509597356425
7802774,-48.444988487243656,1463.1136750845596
7802775,26.330015234231947,1481.021449326883
7802777,-11.621510831832886,1474.6612624358208
7802780,-65.7860439634323,1478.7624227960305
7802781,-4.3710067574977876,1326.0021929003435
7802783,-12.810891678094864,1437.6695979941344
7802784,-30.865500846385956,1342.6648345879726
7802785,3.895656970024109,1546.5567274474301
7802790,-21.932492618352175,1606.5569632277673
7802791,13.785164208650588,1469.2027936953696
7802793,-9.669849383831025,1532.6195270749379
7802796,-35.31512400460243,1457.5056649669286
7802803,0.4361840128898621,1343.9702932050175
7802804,16.44126624274254,1445.9099844831871
7802810,-10.722291841626168,1346.0873573998028
7802814,3.7970295977592468,1538.3059895604056
7802815,-10.417662875652313,1397.9770819602852
7802816,-67.513286195755,1176.880457305018
7802818,-18.969184448957442,1340.5597115493688
7802823,15.30238682344556,1379.0334331774288
7802832,11.878376235246659,1415.3678959956283
7802833,-31.68060353708267,1388.429077278389
7802834,-20.51313489437103,1281.4596119091575
7802835,-1.632089334845543,1386.748130304731
7802842,24.634950742721557,1567.6049855430397
7802844,22.114301268339158,1290.0189093251333
7802850,6.506150797843933,1599.9036800346842
7802853,-17.600557801246644,1329.5631615357543
7802854,-33.522775257110595,1574.8472402063076
7802856,-56.292640483856204,1439.801738519454
7802860,48.148889083623885,1465.0213686127074
7802861,39.01641148591042,1450.8889208181054
7802862,10.321342565894128,1491.6169293095832
7802869,4.681599746942521,1768.8920492843426
7802872,-1.3340990207195282,1601.6292677977774
7802873,16.34320875120163,1333.9813545345326
7802875,19.49117311668396,1232.40569905529
7802878,6.2975443618297575,1344.3237861621578
7802879,23.948827291317283,1534.1738624730028
7802883,-21.961817711114882,1375.0518703515374
7802886,-32.292218769907954,1542.2744294818797
7802891,-32.4552257771492,1328.7935916776823
7802892,18.79222823560238,1317.47011342919
7802898,-41.79420910561085,1602.4551267145946
7802899,-8.459948605537415,1580.3869068909926
7802901,-48.240454317569736,1361.8380668209836
7802906,4.325874886035919,1382.356408841063
7802908,13.695061187028886,1409.697872556046
7802909,13.767309881687165,1524.2420242195506
7802910,2.460096427679062,1621.7499970995875
7802911,-1.2702314949035645,1522.1917417766824
7802913,-22.41718137359619,1401.853005263835
7802915,1.2390458517074585,1326.6079801523636
7802917,-52.28399029445648,1278.9899703022045
7802918,-10.558356514453887,1420.8160352059826
7802919,40.06290967619419,1567.8635327863678
7802920,28.141791304111482,1875.0783601382097
7802927,-35.79617181903124,1163.491305863721
7802929,30.645352048158646,1666.1538432912632
7802930,54.30721143603325,1625.1281033955086
7802931,15.646609606742858,1788.8992503892507
7802932,43.79287828016281,1478.491650032445
7802934,-56.92555448007584,1350.5063779896166
7802936,3.5376296186447145,1220.4676220717452
7802937,6.413711902022362,1139.9711070341496
7802938,-6.159624423265457,1379.3228634462903
7802942,-9.76845613616705,1305.9042570011243
7802943,-6.384955201387405,1366.0176431004043
7802944,-62.37429085445404,1276.5436076402434
7802947,18.930679713249205,1347.1662624704559
7802950,-27.781002665519715,1692.7825184672165
7802956,-9.084545290470123,1289.31479388817
7802962,8.648234100580215,1358.9868013054681
7802971,-44.36492828845978,1607.243194669057
7802973,-9.251708921432495,1488.608254689641
7802974,8.4843798828125,1478.1096607685574
7802975,24.63768313485384,1460.6014285051392
7802979,-21.873381410598753,1416.9111028452326
7802981,-8.266389268279076,1530.6088328034257
7802982,9.18064354121685,1530.0531367138065
7802983,15.57397552573681,1327.4358393915766
7802985,-45.79992484855652,1342.5662657234807
7802989,9.425738928556441,1849.1426271799046
7802990,-33.5970461435318,1273.8194657846075
7802992,-11.352413202524184,1476.5718191535132
7802995,0.9970022728443145,1350.5459600486793
7802998,-5.3921497488021854,1378.3039786990223
7802999,31.352998331308363,1605.218774011877
7803001,-58.89481548690796,1448.9448928530737
7803002,18.227898062467574,1409.4761735927034
7803010,-38.30446578025818,1307.0695807316272
7803011,-7.418157648317516,1303.708800361765
7803013,-4.1908059589862825,1389.4736971992966
7803014,-10.884589210152626,1382.103226914238
7803018,-39.46204112815857,1170.3358267695235
7803019,-1.3209007623195648,1430.9278250872462
7803022,10.094417525053025,1282.2276297669925
7803023,-19.65828438580036,1505.017088705584
7803029,-53.91690580558777,1367.3281790525846
7803030,-16.084787571430205,1228.3297598978127
7803032,-5.03067329454422,1433.0082369897011
7803039,-4.425820456266403,1552.830406218565
7803040,-18.906150749087335,1392.3661433373431
7803046,14.6540360789299,1426.761234055377
7803047,-15.68147730767727,1328.9376015561088
7803049,-15.37538132572174,1323.326904302059
7803052,8.650214134693146,1399.5951731226592
7803053,17.5385710170269,1353.6795066229472
7803054,49.174647692084314,1568.128191186783
7803059,-5.940175138235092,1564.4258722463892
7803064,41.50721766805649,1674.5508737347702
7803065,-34.62379020142555,1573.127819635946
7803066,11.251512124538422,1587.1810333294736
7803068,27.954925893306733,1503.9450955562506
7803069,27.514932118296624,1084.8546570603116
7803074,-58.03963234710693,1580.8336333393383
7803075,27.08280401623249,1486.0620822367039
7803076,-20.580204638481142,1325.5310867591093
7803078,45.05677613639831,1518.6874089950638
7803081,-54.549562308311465,1299.184007512669
7803082,-22.626814954280853,1455.7987985410755
7803083,-15.56050412607193,1470.9377390946038
7803084,-4.1315717272758485,1571.9457835140763
7803085,9.043498120427131,1274.74524057101
7803086,-45.316392609357834,1322.498086028494
7803087,-13.072658271551132,1365.244677348404
7803089,-1.3875419186353684,1399.3292761131931
7803090,-35.642222146749496,1566.7116473233525
7803091,-9.30255332660675,1656.8141940987696
7803094,-50.318455246448515,1292.332292559163
7803095,34.58612273168564,1674.531299402047
7803096,-45.009451369762424,1369.4009560158145
7803097,6.462677548289299,1362.2135542837348
7803098,-4.410061769008636,1393.0047047713115
7803104,-49.39599367427826,1389.1205278317948
7803106,36.92343610835076,1369.611767659068
7803107,-33.19795001077652,1334.8239273307718
7803108,-4.822475385427475,1546.0832281297137
7803110,20.99147499668598,1354.683764147513
7803111,-10.49641370368004,1426.0362968838126
7803112,-10.83148997616768,1471.6919766151987
7803113,24.836595308065416,1569.8044623665508
7803114,18.48773594081402,1468.8475902592518
