ID,Rad,Ruta,Planta,Trial,Mum,Dad,Famly,Hjd_17,Hjd_7,Sprant_17,Htv_17,Vit_7,Lev_7,Lev_17,Trial_Famly,Trial_Ruta
IND_2820,4,48,4,S23F8820477,IND_0549,IND_0263,FAM_061,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_061,S23F8820477_48
IND_1494,4,48,2,S23F8820477,IND_0549,IND_0263,FAM_061,602,NA,2,123,NA,0,1,S23F8820477_FAM_061,S23F8820477_48
IND_4424,3,48,3,S23F8820477,IND_0549,IND_0263,FAM_061,476,NA,1,133,NA,0,1,S23F8820477_FAM_061,S23F8820477_48
IND_2095,3,48,2,S23F8820477,IND_0549,IND_0263,FAM_061,431,NA,0,137,NA,0,1,S23F8820477_FAM_061,S23F8820477_48
IND_2085,2,48,2,S23F8820477,IND_0549,IND_0263,FAM_061,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_061,S23F8820477_48
IND_5513,1,48,3,S23F8820477,IND_0549,IND_0263,FAM_061,452,NA,1,66,NA,0,1,S23F8820477_FAM_061,S23F8820477_48
IND_2064,1,48,2,S23F8820477,IND_0549,IND_0263,FAM_061,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_061,S23F8820477_48
IND_5045,4,47,4,S23F8820477,IND_0003,IND_0133,FAM_051,488,NA,0,99,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_5400,4,47,3,S23F8820477,IND_0003,IND_0133,FAM_051,476,NA,0,104,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_4013,4,47,2,S23F8820477,IND_0003,IND_0133,FAM_051,366,NA,1,85,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_4493,4,47,1,S23F8820477,IND_0003,IND_0133,FAM_051,312,NA,0,78,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_3547,3,47,4,S23F8820477,IND_0003,IND_0133,FAM_051,520,NA,0,102,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_3607,3,47,3,S23F8820477,IND_0003,IND_0133,FAM_051,371,NA,0,48,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_4224,3,47,2,S23F8820477,IND_0003,IND_0133,FAM_051,313,NA,0,81,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_1908,2,47,4,S23F8820477,IND_0003,IND_0133,FAM_051,334,NA,0,66,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_3305,2,47,3,S23F8820477,IND_0003,IND_0133,FAM_051,458,NA,0,100,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_4288,2,47,2,S23F8820477,IND_0003,IND_0133,FAM_051,310,NA,0,54,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_2685,1,47,3,S23F8820477,IND_0003,IND_0133,FAM_051,318,NA,0,83,NA,0,1,S23F8820477_FAM_051,S23F8820477_47
IND_4167,4,46,4,S23F8820477,IND_0114,IND_0133,FAM_062,426,NA,0,122,NA,0,1,S23F8820477_FAM_062,S23F8820477_46
IND_1628,4,46,3,S23F8820477,IND_0114,IND_0133,FAM_062,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_062,S23F8820477_46
IND_3937,4,46,2,S23F8820477,IND_0114,IND_0133,FAM_062,345,NA,0,119,NA,0,1,S23F8820477_FAM_062,S23F8820477_46
IND_2417,4,46,1,S23F8820477,IND_0114,IND_0133,FAM_062,452,NA,0,108,NA,0,1,S23F8820477_FAM_062,S23F8820477_46
IND_1743,3,46,4,S23F8820477,IND_0114,IND_0133,FAM_062,342,NA,0,103,NA,0,1,S23F8820477_FAM_062,S23F8820477_46
IND_2443,3,46,3,S23F8820477,IND_0114,IND_0133,FAM_062,362,NA,0,99,NA,0,1,S23F8820477_FAM_062,S23F8820477_46
IND_3931,2,46,4,S23F8820477,IND_0114,IND_0133,FAM_062,409,NA,0,132,NA,0,1,S23F8820477_FAM_062,S23F8820477_46
IND_4676,2,46,3,S23F8820477,IND_0114,IND_0133,FAM_062,363,NA,0,115,NA,0,1,S23F8820477_FAM_062,S23F8820477_46
IND_1753,2,46,2,S23F8820477,IND_0114,IND_0133,FAM_062,305,NA,0,108,NA,0,1,S23F8820477_FAM_062,S23F8820477_46
IND_3829,1,46,4,S23F8820477,IND_0114,IND_0133,FAM_062,490,NA,1,163,NA,0,1,S23F8820477_FAM_062,S23F8820477_46
IND_3052,1,46,3,S23F8820477,IND_0114,IND_0133,FAM_062,348,NA,0,127,NA,0,1,S23F8820477_FAM_062,S23F8820477_46
IND_3839,4,45,1,S23F8820477,IND_0116,IND_1042,FAM_032,108,NA,0,NA,NA,0,1,S23F8820477_FAM_032,S23F8820477_45
IND_2656,2,45,4,S23F8820477,IND_0116,IND_1042,FAM_032,638,NA,0,126,NA,0,1,S23F8820477_FAM_032,S23F8820477_45
IND_4400,1,45,1,S23F8820477,IND_0116,IND_1042,FAM_032,533,NA,0,144,NA,0,1,S23F8820477_FAM_032,S23F8820477_45
IND_1391,4,44,4,S23F8820477,IND_0685,IND_1242,FAM_108,416,NA,0,122,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_2107,4,44,3,S23F8820477,IND_0685,IND_1242,FAM_108,428,NA,0,123,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_3971,4,44,2,S23F8820477,IND_0685,IND_1242,FAM_108,418,NA,0,101,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_5275,4,44,1,S23F8820477,IND_0685,IND_1242,FAM_108,430,NA,0,115,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_1811,3,44,4,S23F8820477,IND_0685,IND_1242,FAM_108,254,NA,0,103,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_4565,2,44,4,S23F8820477,IND_0685,IND_1242,FAM_108,366,NA,0,124,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_5190,2,44,3,S23F8820477,IND_0685,IND_1242,FAM_108,486,NA,0,105,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_1608,2,44,2,S23F8820477,IND_0685,IND_1242,FAM_108,520,NA,0,139,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_5461,1,44,4,S23F8820477,IND_0685,IND_1242,FAM_108,494,NA,0,142,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_4043,1,44,3,S23F8820477,IND_0685,IND_1242,FAM_108,388,NA,1,92,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_1751,1,44,2,S23F8820477,IND_0685,IND_1242,FAM_108,356,NA,1,48,NA,0,1,S23F8820477_FAM_108,S23F8820477_44
IND_4207,3,43,4,S23F8820477,IND_0681,IND_0500,FAM_010,477,NA,1,105,NA,0,1,S23F8820477_FAM_010,S23F8820477_43
IND_1833,3,43,3,S23F8820477,IND_0681,IND_0500,FAM_010,62,NA,0,NA,NA,0,1,S23F8820477_FAM_010,S23F8820477_43
IND_4059,4,42,3,S23F8820477,IND_1215,IND_0833,FAM_040,257,NA,0,72,NA,0,1,S23F8820477_FAM_040,S23F8820477_42
IND_1716,2,42,3,S23F8820477,IND_1215,IND_0833,FAM_040,489,NA,0,90,NA,0,1,S23F8820477_FAM_040,S23F8820477_42
IND_4769,1,42,4,S23F8820477,IND_1215,IND_0833,FAM_040,566,NA,0,126,NA,0,1,S23F8820477_FAM_040,S23F8820477_42
IND_3317,4,41,4,S23F8820477,IND_1011,IND_1118,FAM_076,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_076,S23F8820477_41
IND_2719,4,41,3,S23F8820477,IND_1011,IND_1118,FAM_076,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_076,S23F8820477_41
IND_1518,4,41,2,S23F8820477,IND_1011,IND_1118,FAM_076,711,NA,1,207,NA,0,1,S23F8820477_FAM_076,S23F8820477_41
IND_4614,4,41,1,S23F8820477,IND_1011,IND_1118,FAM_076,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_076,S23F8820477_41
IND_2803,3,41,4,S23F8820477,IND_1011,IND_1118,FAM_076,566,NA,0,154,NA,0,1,S23F8820477_FAM_076,S23F8820477_41
IND_4323,3,41,3,S23F8820477,IND_1011,IND_1118,FAM_076,641,NA,0,154,NA,0,1,S23F8820477_FAM_076,S23F8820477_41
IND_1970,3,41,2,S23F8820477,IND_1011,IND_1118,FAM_076,633,NA,1,125,NA,0,1,S23F8820477_FAM_076,S23F8820477_41
IND_2986,3,41,1,S23F8820477,IND_1011,IND_1118,FAM_076,591,NA,0,160,NA,0,1,S23F8820477_FAM_076,S23F8820477_41
IND_3494,2,41,4,S23F8820477,IND_1011,IND_1118,FAM_076,539,NA,0,123,NA,0,1,S23F8820477_FAM_076,S23F8820477_41
IND_3860,2,41,3,S23F8820477,IND_1011,IND_1118,FAM_076,608,NA,1,150,NA,0,1,S23F8820477_FAM_076,S23F8820477_41
IND_4869,2,41,1,S23F8820477,IND_1011,IND_1118,FAM_076,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_076,S23F8820477_41
IND_4843,1,41,4,S23F8820477,IND_1011,IND_1118,FAM_076,532,NA,0,119,NA,0,1,S23F8820477_FAM_076,S23F8820477_41
IND_3450,1,41,3,S23F8820477,IND_1011,IND_1118,FAM_076,644,NA,0,169,NA,0,1,S23F8820477_FAM_076,S23F8820477_41
IND_2153,1,41,2,S23F8820477,IND_1011,IND_1118,FAM_076,358,NA,0,41,NA,0,1,S23F8820477_FAM_076,S23F8820477_41
IND_4339,4,38,3,S23F8820477,IND_0681,IND_1148,FAM_106,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_106,S23F8820477_38
IND_4823,2,38,3,S23F8820477,IND_0681,IND_1148,FAM_106,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_106,S23F8820477_38
IND_5165,1,38,3,S23F8820477,IND_0681,IND_1148,FAM_106,777,NA,1,207,NA,0,1,S23F8820477_FAM_106,S23F8820477_38
IND_3496,1,38,2,S23F8820477,IND_0681,IND_1148,FAM_106,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_106,S23F8820477_38
IND_4477,1,38,1,S23F8820477,IND_0681,IND_1148,FAM_106,694,NA,0,153,NA,0,1,S23F8820477_FAM_106,S23F8820477_38
IND_3712,4,37,4,S23F8820477,IND_1069,IND_0865,FAM_012,295,NA,0,90,NA,0,1,S23F8820477_FAM_012,S23F8820477_37
IND_3646,4,37,3,S23F8820477,IND_1069,IND_0865,FAM_012,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_012,S23F8820477_37
IND_5218,4,37,2,S23F8820477,IND_1069,IND_0865,FAM_012,511,NA,0,144,NA,0,1,S23F8820477_FAM_012,S23F8820477_37
IND_3998,4,37,1,S23F8820477,IND_1069,IND_0865,FAM_012,495,NA,0,124,NA,0,1,S23F8820477_FAM_012,S23F8820477_37
IND_1605,3,37,3,S23F8820477,IND_1069,IND_0865,FAM_012,307,NA,1,75,NA,0,1,S23F8820477_FAM_012,S23F8820477_37
IND_3168,3,37,2,S23F8820477,IND_1069,IND_0865,FAM_012,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_012,S23F8820477_37
IND_2198,3,37,1,S23F8820477,IND_1069,IND_0865,FAM_012,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_012,S23F8820477_37
IND_2628,2,37,2,S23F8820477,IND_1069,IND_0865,FAM_012,337,NA,0,104,NA,0,1,S23F8820477_FAM_012,S23F8820477_37
IND_5293,2,37,1,S23F8820477,IND_1069,IND_0865,FAM_012,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_012,S23F8820477_37
IND_2997,1,37,2,S23F8820477,IND_1069,IND_0865,FAM_012,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_012,S23F8820477_37
IND_3560,1,37,1,S23F8820477,IND_1069,IND_0865,FAM_012,444,NA,0,140,NA,0,1,S23F8820477_FAM_012,S23F8820477_37
IND_4967,4,35,3,S23F8820477,IND_1201,IND_0833,FAM_064,347,NA,0,63,NA,0,1,S23F8820477_FAM_064,S23F8820477_35
IND_3995,4,35,2,S23F8820477,IND_1201,IND_0833,FAM_064,196,NA,0,40,NA,0,1,S23F8820477_FAM_064,S23F8820477_35
IND_3031,3,35,3,S23F8820477,IND_1201,IND_0833,FAM_064,442,NA,0,99,NA,0,1,S23F8820477_FAM_064,S23F8820477_35
IND_4341,2,35,3,S23F8820477,IND_1201,IND_0833,FAM_064,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_064,S23F8820477_35
IND_4913,1,35,4,S23F8820477,IND_1201,IND_0833,FAM_064,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_064,S23F8820477_35
IND_1638,4,34,3,S23F8820477,IND_0499,IND_0865,FAM_031,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_031,S23F8820477_34
IND_5123,4,34,1,S23F8820477,IND_0499,IND_0865,FAM_031,504,NA,1,78,NA,0,1,S23F8820477_FAM_031,S23F8820477_34
IND_3035,3,34,1,S23F8820477,IND_0499,IND_0865,FAM_031,547,NA,0,115,NA,0,1,S23F8820477_FAM_031,S23F8820477_34
IND_1719,4,33,4,S23F8820477,IND_0515,IND_1147,FAM_004,245,NA,0,61,NA,0,1,S23F8820477_FAM_004,S23F8820477_33
IND_4882,4,33,3,S23F8820477,IND_0515,IND_1147,FAM_004,291,NA,2,59,NA,0,1,S23F8820477_FAM_004,S23F8820477_33
IND_1971,4,33,2,S23F8820477,IND_0515,IND_1147,FAM_004,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_004,S23F8820477_33
IND_1521,4,33,1,S23F8820477,IND_0515,IND_1147,FAM_004,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_004,S23F8820477_33
IND_1995,3,33,4,S23F8820477,IND_0515,IND_1147,FAM_004,395,NA,0,77,NA,0,1,S23F8820477_FAM_004,S23F8820477_33
IND_5234,3,33,3,S23F8820477,IND_0515,IND_1147,FAM_004,314,NA,0,81,NA,0,1,S23F8820477_FAM_004,S23F8820477_33
IND_1874,2,33,4,S23F8820477,IND_0515,IND_1147,FAM_004,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_004,S23F8820477_33
IND_4792,2,33,3,S23F8820477,IND_0515,IND_1147,FAM_004,304,NA,0,87,NA,0,1,S23F8820477_FAM_004,S23F8820477_33
IND_4830,2,33,2,S23F8820477,IND_0515,IND_1147,FAM_004,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_004,S23F8820477_33
IND_2645,2,33,1,S23F8820477,IND_0515,IND_1147,FAM_004,553,NA,0,140,NA,0,1,S23F8820477_FAM_004,S23F8820477_33
IND_4860,1,33,4,S23F8820477,IND_0515,IND_1147,FAM_004,416,NA,0,109,NA,0,1,S23F8820477_FAM_004,S23F8820477_33
IND_5474,1,33,3,S23F8820477,IND_0515,IND_1147,FAM_004,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_004,S23F8820477_33
IND_2576,1,33,2,S23F8820477,IND_0515,IND_1147,FAM_004,551,NA,1,122,NA,0,1,S23F8820477_FAM_004,S23F8820477_33
IND_2566,3,32,4,S23F8820477,IND_0689,IND_0738,FAM_041,468,NA,0,145,NA,0,1,S23F8820477_FAM_041,S23F8820477_32
IND_1513,2,32,4,S23F8820477,IND_0689,IND_0738,FAM_041,356,NA,0,91,NA,0,1,S23F8820477_FAM_041,S23F8820477_32
IND_3793,2,32,3,S23F8820477,IND_0689,IND_0738,FAM_041,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_041,S23F8820477_32
IND_2633,2,32,2,S23F8820477,IND_0689,IND_0738,FAM_041,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_041,S23F8820477_32
IND_3007,1,32,3,S23F8820477,IND_0689,IND_0738,FAM_041,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_041,S23F8820477_32
IND_5356,1,32,2,S23F8820477,IND_0689,IND_0738,FAM_041,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_041,S23F8820477_32
IND_1355,1,32,1,S23F8820477,IND_0689,IND_0738,FAM_041,597,NA,0,161,NA,0,1,S23F8820477_FAM_041,S23F8820477_32
IND_1903,4,31,1,S23F8820477,IND_0109,IND_0833,FAM_020,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_020,S23F8820477_31
IND_4283,2,31,2,S23F8820477,IND_0109,IND_0833,FAM_020,388,NA,0,105,NA,0,1,S23F8820477_FAM_020,S23F8820477_31
IND_5362,4,29,3,S23F8820477,IND_1212,IND_1148,FAM_060,494,NA,0,173,NA,0,1,S23F8820477_FAM_060,S23F8820477_29
IND_3759,4,29,2,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_060,S23F8820477_29
IND_4414,3,29,4,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_060,S23F8820477_29
IND_1695,3,29,3,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_060,S23F8820477_29
IND_3950,3,29,2,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_060,S23F8820477_29
IND_2842,3,29,1,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_060,S23F8820477_29
IND_1896,2,29,4,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_060,S23F8820477_29
IND_4344,2,29,3,S23F8820477,IND_1212,IND_1148,FAM_060,281,NA,0,99,NA,0,1,S23F8820477_FAM_060,S23F8820477_29
IND_4003,2,29,2,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_060,S23F8820477_29
IND_3994,2,29,1,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_060,S23F8820477_29
IND_4417,1,29,4,S23F8820477,IND_1212,IND_1148,FAM_060,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_060,S23F8820477_29
IND_4148,1,29,2,S23F8820477,IND_1212,IND_1148,FAM_060,645,NA,0,195,NA,0,1,S23F8820477_FAM_060,S23F8820477_29
IND_3402,4,28,4,S23F8820477,IND_1177,IND_0738,FAM_109,433,NA,0,130,NA,0,1,S23F8820477_FAM_109,S23F8820477_28
IND_3348,4,28,1,S23F8820477,IND_1177,IND_0738,FAM_109,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_109,S23F8820477_28
IND_3630,3,28,4,S23F8820477,IND_1177,IND_0738,FAM_109,611,NA,0,196,NA,0,1,S23F8820477_FAM_109,S23F8820477_28
IND_4906,3,28,3,S23F8820477,IND_1177,IND_0738,FAM_109,509,NA,0,157,NA,0,1,S23F8820477_FAM_109,S23F8820477_28
IND_1283,3,28,2,S23F8820477,IND_1177,IND_0738,FAM_109,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_109,S23F8820477_28
IND_2816,3,28,1,S23F8820477,IND_1177,IND_0738,FAM_109,684,NA,0,158,NA,0,1,S23F8820477_FAM_109,S23F8820477_28
IND_4605,2,28,4,S23F8820477,IND_1177,IND_0738,FAM_109,586,NA,0,159,NA,0,1,S23F8820477_FAM_109,S23F8820477_28
IND_5071,2,28,3,S23F8820477,IND_1177,IND_0738,FAM_109,569,NA,0,166,NA,0,1,S23F8820477_FAM_109,S23F8820477_28
IND_2790,2,28,2,S23F8820477,IND_1177,IND_0738,FAM_109,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_109,S23F8820477_28
IND_2327,2,28,1,S23F8820477,IND_1177,IND_0738,FAM_109,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_109,S23F8820477_28
IND_3243,1,28,4,S23F8820477,IND_1177,IND_0738,FAM_109,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_109,S23F8820477_28
IND_3037,1,28,3,S23F8820477,IND_1177,IND_0738,FAM_109,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_109,S23F8820477_28
IND_2207,4,26,4,S23F8820477,IND_0400,IND_0263,FAM_124,457,NA,0,101,NA,0,1,S23F8820477_FAM_124,S23F8820477_26
IND_5479,4,26,2,S23F8820477,IND_0400,IND_0263,FAM_124,482,NA,0,106,NA,0,1,S23F8820477_FAM_124,S23F8820477_26
IND_3561,4,26,1,S23F8820477,IND_0400,IND_0263,FAM_124,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_124,S23F8820477_26
IND_2637,3,26,3,S23F8820477,IND_0400,IND_0263,FAM_124,151,NA,0,44,NA,0,1,S23F8820477_FAM_124,S23F8820477_26
IND_1362,3,26,2,S23F8820477,IND_0400,IND_0263,FAM_124,559,NA,0,100,NA,0,1,S23F8820477_FAM_124,S23F8820477_26
IND_2444,3,26,1,S23F8820477,IND_0400,IND_0263,FAM_124,626,NA,0,106,NA,0,1,S23F8820477_FAM_124,S23F8820477_26
IND_5398,2,26,4,S23F8820477,IND_0400,IND_0263,FAM_124,454,NA,0,135,NA,0,1,S23F8820477_FAM_124,S23F8820477_26
IND_4398,2,26,1,S23F8820477,IND_0400,IND_0263,FAM_124,694,NA,0,165,NA,0,1,S23F8820477_FAM_124,S23F8820477_26
IND_4834,1,26,2,S23F8820477,IND_0400,IND_0263,FAM_124,653,NA,1,137,NA,0,1,S23F8820477_FAM_124,S23F8820477_26
IND_5263,4,25,4,S23F8820477,IND_0681,IND_0865,FAM_099,395,NA,0,118,NA,0,1,S23F8820477_FAM_099,S23F8820477_25
IND_3501,4,25,3,S23F8820477,IND_0681,IND_0865,FAM_099,461,NA,0,112,NA,0,1,S23F8820477_FAM_099,S23F8820477_25
IND_1958,4,25,2,S23F8820477,IND_0681,IND_0865,FAM_099,532,NA,0,119,NA,0,1,S23F8820477_FAM_099,S23F8820477_25
IND_3389,4,25,1,S23F8820477,IND_0681,IND_0865,FAM_099,312,NA,0,105,NA,0,1,S23F8820477_FAM_099,S23F8820477_25
IND_2150,3,25,3,S23F8820477,IND_0681,IND_0865,FAM_099,407,NA,0,98,NA,0,1,S23F8820477_FAM_099,S23F8820477_25
IND_1924,3,25,2,S23F8820477,IND_0681,IND_0865,FAM_099,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_099,S23F8820477_25
IND_4327,3,25,1,S23F8820477,IND_0681,IND_0865,FAM_099,371,NA,0,116,NA,0,1,S23F8820477_FAM_099,S23F8820477_25
IND_3779,2,25,4,S23F8820477,IND_0681,IND_0865,FAM_099,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_099,S23F8820477_25
IND_3329,2,25,2,S23F8820477,IND_0681,IND_0865,FAM_099,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_099,S23F8820477_25
IND_1375,1,25,3,S23F8820477,IND_0681,IND_0865,FAM_099,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_099,S23F8820477_25
IND_3730,1,25,1,S23F8820477,IND_0681,IND_0865,FAM_099,303,NA,0,89,NA,0,1,S23F8820477_FAM_099,S23F8820477_25
IND_1694,4,23,3,S23F8820477,IND_0100,IND_0293,FAM_008,469,NA,2,115,NA,0,1,S23F8820477_FAM_008,S23F8820477_23
IND_3278,4,23,2,S23F8820477,IND_0100,IND_0293,FAM_008,600,NA,0,170,NA,0,1,S23F8820477_FAM_008,S23F8820477_23
IND_4905,3,23,2,S23F8820477,IND_0100,IND_0293,FAM_008,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_008,S23F8820477_23
IND_1843,2,23,4,S23F8820477,IND_0100,IND_0293,FAM_008,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_008,S23F8820477_23
IND_1475,1,23,4,S23F8820477,IND_0100,IND_0293,FAM_008,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_008,S23F8820477_23
IND_3660,1,23,3,S23F8820477,IND_0100,IND_0293,FAM_008,615,NA,0,162,NA,0,1,S23F8820477_FAM_008,S23F8820477_23
IND_2573,4,22,4,S23F8820477,IND_0114,IND_0738,FAM_081,572,NA,1,141,NA,0,1,S23F8820477_FAM_081,S23F8820477_22
IND_3208,3,22,3,S23F8820477,IND_0114,IND_0738,FAM_081,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_081,S23F8820477_22
IND_3293,3,22,2,S23F8820477,IND_0114,IND_0738,FAM_081,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_081,S23F8820477_22
IND_2169,2,22,4,S23F8820477,IND_0114,IND_0738,FAM_081,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_081,S23F8820477_22
IND_4133,1,22,2,S23F8820477,IND_0114,IND_0738,FAM_081,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_081,S23F8820477_22
IND_2572,4,20,4,S23F8820477,IND_0134,IND_1118,FAM_046,579,NA,0,181,NA,0,1,S23F8820477_FAM_046,S23F8820477_20
IND_4721,4,20,3,S23F8820477,IND_0134,IND_1118,FAM_046,620,NA,0,193,NA,0,1,S23F8820477_FAM_046,S23F8820477_20
IND_3107,4,20,2,S23F8820477,IND_0134,IND_1118,FAM_046,561,NA,0,170,NA,0,1,S23F8820477_FAM_046,S23F8820477_20
IND_1953,4,20,1,S23F8820477,IND_0134,IND_1118,FAM_046,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_046,S23F8820477_20
IND_3382,3,20,4,S23F8820477,IND_0134,IND_1118,FAM_046,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_046,S23F8820477_20
IND_1504,3,20,3,S23F8820477,IND_0134,IND_1118,FAM_046,414,NA,0,128,NA,0,1,S23F8820477_FAM_046,S23F8820477_20
IND_1712,3,20,1,S23F8820477,IND_0134,IND_1118,FAM_046,773,NA,0,210,NA,0,1,S23F8820477_FAM_046,S23F8820477_20
IND_5518,2,20,4,S23F8820477,IND_0134,IND_1118,FAM_046,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_046,S23F8820477_20
IND_4777,2,20,2,S23F8820477,IND_0134,IND_1118,FAM_046,410,NA,0,125,NA,0,1,S23F8820477_FAM_046,S23F8820477_20
IND_5100,1,20,4,S23F8820477,IND_0134,IND_1118,FAM_046,562,NA,0,178,NA,0,1,S23F8820477_FAM_046,S23F8820477_20
IND_3457,1,20,3,S23F8820477,IND_0134,IND_1118,FAM_046,647,NA,1,167,NA,0,1,S23F8820477_FAM_046,S23F8820477_20
IND_4960,1,20,2,S23F8820477,IND_0134,IND_1118,FAM_046,686,NA,0,133,NA,0,1,S23F8820477_FAM_046,S23F8820477_20
IND_4885,1,20,1,S23F8820477,IND_0134,IND_1118,FAM_046,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_046,S23F8820477_20
IND_1840,4,19,4,S23F8820477,IND_0681,IND_1256,FAM_082,666,NA,0,200,NA,0,1,S23F8820477_FAM_082,S23F8820477_19
IND_3628,4,19,3,S23F8820477,IND_0681,IND_1256,FAM_082,563,NA,0,147,NA,0,1,S23F8820477_FAM_082,S23F8820477_19
IND_3976,4,19,2,S23F8820477,IND_0681,IND_1256,FAM_082,603,NA,0,154,NA,0,1,S23F8820477_FAM_082,S23F8820477_19
IND_3812,3,19,3,S23F8820477,IND_0681,IND_1256,FAM_082,331,NA,2,86,NA,0,1,S23F8820477_FAM_082,S23F8820477_19
IND_4950,3,19,2,S23F8820477,IND_0681,IND_1256,FAM_082,NA,NA,NA,NA,NA,0,0,S23F8820477_FAM_082,S23F8820477_19
IND_3877,2,19,4,S23F8820477,IND_0681,IND_1256,FAM_082,552,NA,0,151,NA,0,1,S23F8820477_FAM_082,S23F8820477_19
