ID,EBV,PEV
7802773,-13.737910805091262,464.381417295011
7802774,-35.57051234984398,556.983556585113
7802775,-18.771986189842224,575.4995786102768
7802777,-29.307973245859145,632.265457296017
7802780,-39.408764772892,656.5507624222568
7802781,-6.419212981283665,263.2563108250506
7802783,-31.33908275490999,717.53069125472
7802784,-15.056508521437644,362.58895411017363
7802785,-22.595587742447854,531.6390973798713
7802790,-43.09118556303531,861.0724787374196
7802791,-18.085991694383324,573.9100541525282
7802793,-22.16757623103261,470.7323756559446
7802796,-31.71284164261818,524.6542951770676
7802803,-15.688920402765275,404.27798207000683
7802804,-32.40070531708002,750.6631280679057
7802810,-12.655024368107318,521.9015160181891
7802814,-26.932569674015046,539.8481436165487
7802815,-16.684156504273414,444.79418932309034
7802816,-16.72040654838085,306.38203631443196
7802818,-22.95257156190276,554.4856689949471
7802823,-16.883740821763872,567.9693077419524
7802832,-10.965567107409239,324.9960396667299
7802833,-24.72307307165861,493.67636128529125
7802834,-20.72422652465105,420.1744054697138
7802835,-13.845595776766539,474.0313528598052
7802842,-23.21986131951213,548.4693579311315
7802844,-12.451976421624423,517.8666239824762
7802850,-20.669258774027227,574.5579881319404
7802853,-28.552063759177923,670.1562483499819
7802854,-30.150804798722266,634.4164924900122
7802856,-20.252964361071587,419.0570269747898
7802860,-16.973903744101523,610.2975956967963
7802861,-11.768573533087968,430.1792258284397
7802862,-33.132406716644766,707.3004927423392
7802869,-23.97763812828064,605.6937553983934
7802872,-24.376228550761937,632.6192372307852
7802873,-26.403030915617943,567.493322494059
7802875,2.2791922823637725,254.87917826132522
7802878,5.017416008532047,250.39255673982814
7802879,-16.01484472601861,752.4142721883076
7802883,-34.428828541517255,573.4194455704427
7802886,-8.395132402271033,264.46392898259546
7802891,-21.922127359867098,450.2605719589734
7802892,-16.94267666745186,545.8559727522371
7802898,-36.980656426075846,655.2080807674575
7802899,-31.15337064576149,696.823176472828
7802901,-37.58418996226788,638.3990211643635
7802906,-20.231801761493088,713.1682736574177
7802908,-15.068200183928013,531.2830187364732
7802909,-20.605010451853275,630.9935794967264
7802910,-28.44840865191817,730.2057130318941
7802911,-29.572564322531225,636.1972046712906
7802913,-25.464304535984994,504.28687781021756
7802915,-15.98469920039177,387.954884579455
7802917,-27.662018638134004,467.18379112921195
7802918,-9.86733100631833,364.90146398352306
7802919,-13.208291556358338,588.1242843217767
7802920,-31.284684682786466,871.9356395738511
7802927,-33.05075776036084,500.56837056357324
7802929,-31.222630626894535,911.7657121937427
7802930,-17.093275622189044,847.6910868749834
7802931,-32.80954359710216,872.27891582483
7802932,-5.144998781301081,406.18031377921767
7802934,-40.50952568167448,669.6102502175492
7802936,-4.737526605546474,253.0518095951271
7802937,-13.678502516001464,341.6524618891625
7802938,-23.64638198488951,510.059170872006
7802942,-15.809190928280353,511.1444490677404
7802943,-20.829405723929405,567.9154042091933
7802944,-28.826376954436302,440.1449244875959
7802947,-15.283897684395313,470.23678046259766
7802950,-46.68766705960035,879.6160876806933
7802956,-23.773618304014207,484.2189588602745
7802962,-6.552720628559589,350.08402741419343
7802971,-45.42170341086388,842.8222390664117
7802973,-27.007004626750945,628.9056491494921
7802974,-17.10167132437229,457.3266498370133
7802975,-19.71921406057384,586.5833124188383
7802979,-22.203657014966012,455.92751132471324
7802981,-18.610478668630122,522.252727864683
7802982,-25.56060311742872,704.4682228202919
7802983,-19.369762618124486,585.7317885243687
7802985,-27.797383407473564,475.2100604645734
7802989,-42.0457067489326,1152.460919027427
7802990,-30.287723326683043,564.2898130305045
7802992,-10.360117687880994,337.6673687620415
7802995,-21.766166694164276,401.30344189345254
7802998,-25.187196810096502,567.1579630154174
7802999,-19.024106219679116,833.438501550034
7803001,-34.93015824580193,588.3257385111076
7803002,-14.792900180250406,510.32185177643424
7803010,-25.49350968813896,432.0204394396642
7803011,-5.400582665510476,398.8328759692379
7803013,-9.272123760700225,335.87346141827754
7803014,-27.223683242589235,505.2786407649557
7803018,-24.77161689054966,541.5385437754804
7803019,-25.85353365725279,593.039504628249
7803022,-6.062374426960945,284.8780721000838
7803023,-28.567093440443276,560.1021639632602
7803029,-42.69027159535885,684.6377865100073
7803030,-21.151077036857604,477.6299271088487
7803032,-21.599793928205965,517.0176826053934
7803039,-27.66174437960982,685.473789658552
